trip_id,timestamp,left_turn,left_turn_success,rain,num_vehivles_around
167,4/24/2020 4:32:00,FALSE,FALSE,TRUE,8
167,4/24/2020 4:41:00,TRUE,TRUE,TRUE,7
167,4/24/2020 4:50:00,FALSE,FALSE,TRUE,8
167,4/24/2020 4:51:00,FALSE,FALSE,TRUE,3
167,4/24/2020 4:53:00,FALSE,FALSE,TRUE,0
167,4/24/2020 4:55:00,FALSE,FALSE,TRUE,6
167,4/24/2020 5:03:00,FALSE,FALSE,TRUE,4
167,4/24/2020 5:09:00,TRUE,TRUE,TRUE,2
167,4/24/2020 5:19:00,TRUE,FALSE,TRUE,4
167,4/24/2020 5:22:00,TRUE,TRUE,TRUE,3
167,4/24/2020 5:23:00,FALSE,FALSE,TRUE,5
167,4/24/2020 5:31:00,TRUE,FALSE,TRUE,2
167,4/24/2020 5:34:00,TRUE,FALSE,TRUE,1
167,4/24/2020 5:41:00,FALSE,FALSE,TRUE,1
167,4/24/2020 5:43:00,TRUE,TRUE,TRUE,6
167,4/24/2020 5:46:00,TRUE,TRUE,TRUE,7
167,4/24/2020 5:48:00,FALSE,FALSE,TRUE,4
167,4/24/2020 5:58:00,TRUE,FALSE,TRUE,4
167,4/24/2020 6:01:00,TRUE,TRUE,TRUE,1
167,4/24/2020 6:04:00,FALSE,FALSE,TRUE,4
167,4/24/2020 6:13:00,TRUE,FALSE,TRUE,1
167,4/24/2020 6:22:00,TRUE,TRUE,TRUE,8
167,4/24/2020 6:27:00,FALSE,FALSE,TRUE,1
167,4/24/2020 6:35:00,TRUE,FALSE,TRUE,3
167,4/24/2020 6:39:00,FALSE,FALSE,TRUE,0
167,4/24/2020 6:49:00,FALSE,FALSE,TRUE,1
168,5/20/2020 7:00:00,FALSE,FALSE,FALSE,6
168,5/20/2020 7:05:00,FALSE,FALSE,FALSE,8
168,5/20/2020 7:13:00,TRUE,TRUE,FALSE,8
168,5/20/2020 7:22:00,FALSE,FALSE,FALSE,3
168,5/20/2020 7:26:00,TRUE,TRUE,FALSE,0
168,5/20/2020 7:35:00,FALSE,FALSE,FALSE,1
168,5/20/2020 7:44:00,FALSE,FALSE,FALSE,3
168,5/20/2020 7:46:00,FALSE,FALSE,FALSE,0
168,5/20/2020 7:56:00,TRUE,TRUE,FALSE,7
168,5/20/2020 8:06:00,TRUE,TRUE,FALSE,4
168,5/20/2020 8:09:00,FALSE,FALSE,FALSE,2
168,5/20/2020 8:14:00,FALSE,FALSE,FALSE,4
168,5/20/2020 8:15:00,TRUE,TRUE,FALSE,6
168,5/20/2020 8:23:00,FALSE,FALSE,FALSE,6
168,5/20/2020 8:28:00,TRUE,TRUE,FALSE,5
168,5/20/2020 8:36:00,TRUE,FALSE,FALSE,0
168,5/20/2020 8:44:00,TRUE,TRUE,FALSE,5
168,5/20/2020 8:49:00,FALSE,FALSE,FALSE,1
168,5/20/2020 8:55:00,FALSE,FALSE,FALSE,0
168,5/20/2020 8:57:00,FALSE,FALSE,FALSE,7
168,5/20/2020 9:07:00,TRUE,FALSE,FALSE,7
168,5/20/2020 9:09:00,FALSE,FALSE,FALSE,1
168,5/20/2020 9:11:00,FALSE,FALSE,FALSE,1
168,5/20/2020 9:13:00,FALSE,FALSE,FALSE,4
168,5/20/2020 9:23:00,FALSE,FALSE,FALSE,2
168,5/20/2020 9:28:00,TRUE,TRUE,FALSE,4
168,5/20/2020 9:34:00,TRUE,TRUE,FALSE,3
168,5/20/2020 9:38:00,TRUE,TRUE,FALSE,1
168,5/20/2020 9:45:00,TRUE,TRUE,FALSE,3
168,5/20/2020 9:49:00,TRUE,FALSE,FALSE,5
168,5/20/2020 9:53:00,TRUE,TRUE,FALSE,5
168,5/20/2020 9:55:00,FALSE,FALSE,FALSE,6
168,5/20/2020 10:04:00,FALSE,FALSE,FALSE,8
169,2/27/2020 7:00:00,TRUE,TRUE,FALSE,8
169,2/27/2020 7:08:00,FALSE,FALSE,FALSE,4
169,2/27/2020 7:14:00,FALSE,FALSE,FALSE,7
169,2/27/2020 7:21:00,TRUE,TRUE,FALSE,2
169,2/27/2020 7:30:00,FALSE,FALSE,FALSE,5
169,2/27/2020 7:34:00,FALSE,FALSE,FALSE,7
169,2/27/2020 7:41:00,TRUE,TRUE,FALSE,1
169,2/27/2020 7:44:00,TRUE,TRUE,FALSE,8
169,2/27/2020 7:51:00,FALSE,FALSE,FALSE,1
169,2/27/2020 7:56:00,FALSE,FALSE,FALSE,8
169,2/27/2020 8:06:00,TRUE,FALSE,FALSE,5
169,2/27/2020 8:10:00,FALSE,FALSE,FALSE,6
169,2/27/2020 8:12:00,FALSE,FALSE,FALSE,3
169,2/27/2020 8:15:00,TRUE,FALSE,FALSE,7
169,2/27/2020 8:17:00,FALSE,FALSE,FALSE,5
169,2/27/2020 8:19:00,FALSE,FALSE,FALSE,6
169,2/27/2020 8:20:00,TRUE,FALSE,FALSE,6
169,2/27/2020 8:21:00,TRUE,TRUE,FALSE,4
169,2/27/2020 8:25:00,FALSE,FALSE,FALSE,7
169,2/27/2020 8:32:00,FALSE,FALSE,FALSE,4
169,2/27/2020 8:33:00,TRUE,TRUE,FALSE,3
169,2/27/2020 8:40:00,TRUE,TRUE,FALSE,5
169,2/27/2020 8:46:00,FALSE,FALSE,FALSE,5
169,2/27/2020 8:53:00,TRUE,TRUE,FALSE,1
169,2/27/2020 8:59:00,FALSE,FALSE,FALSE,2
169,2/27/2020 9:01:00,TRUE,TRUE,FALSE,2
169,2/27/2020 9:08:00,TRUE,FALSE,FALSE,0
169,2/27/2020 9:15:00,FALSE,FALSE,FALSE,3
169,2/27/2020 9:24:00,TRUE,FALSE,FALSE,2
169,2/27/2020 9:32:00,FALSE,FALSE,FALSE,7
169,2/27/2020 9:40:00,TRUE,TRUE,FALSE,8
169,2/27/2020 9:47:00,TRUE,TRUE,FALSE,1
169,2/27/2020 9:48:00,TRUE,TRUE,FALSE,2
169,2/27/2020 9:58:00,TRUE,TRUE,FALSE,6
169,2/27/2020 10:08:00,TRUE,TRUE,FALSE,0
169,2/27/2020 10:09:00,FALSE,FALSE,FALSE,7
169,2/27/2020 10:13:00,TRUE,FALSE,FALSE,6
169,2/27/2020 10:19:00,TRUE,TRUE,FALSE,6
169,2/27/2020 10:26:00,TRUE,TRUE,FALSE,1
169,2/27/2020 10:27:00,TRUE,TRUE,FALSE,8
169,2/27/2020 10:29:00,FALSE,FALSE,FALSE,8
169,2/27/2020 10:31:00,FALSE,FALSE,FALSE,7
169,2/27/2020 10:33:00,FALSE,FALSE,FALSE,1
169,2/27/2020 10:34:00,TRUE,TRUE,FALSE,1
169,2/27/2020 10:42:00,TRUE,TRUE,FALSE,5
169,2/27/2020 10:44:00,FALSE,FALSE,FALSE,5
169,2/27/2020 10:52:00,TRUE,FALSE,FALSE,0
169,2/27/2020 10:53:00,TRUE,FALSE,FALSE,4
169,2/27/2020 10:54:00,TRUE,FALSE,FALSE,0
170,2/15/2020 9:00:00,TRUE,TRUE,FALSE,5
170,2/15/2020 9:08:00,TRUE,FALSE,FALSE,6
170,2/15/2020 9:15:00,FALSE,FALSE,FALSE,1
170,2/15/2020 9:20:00,FALSE,FALSE,FALSE,0
170,2/15/2020 9:29:00,TRUE,TRUE,FALSE,2
170,2/15/2020 9:38:00,TRUE,TRUE,FALSE,4
170,2/15/2020 9:46:00,TRUE,TRUE,FALSE,5
170,2/15/2020 9:53:00,TRUE,FALSE,FALSE,6
170,2/15/2020 10:01:00,FALSE,FALSE,FALSE,6
170,2/15/2020 10:10:00,FALSE,FALSE,FALSE,7
170,2/15/2020 10:13:00,FALSE,FALSE,FALSE,2
170,2/15/2020 10:14:00,TRUE,TRUE,FALSE,1
170,2/15/2020 10:19:00,TRUE,TRUE,FALSE,0
170,2/15/2020 10:27:00,FALSE,FALSE,FALSE,4
170,2/15/2020 10:30:00,TRUE,TRUE,FALSE,2
171,7/3/2020 20:00:00,FALSE,FALSE,FALSE,5
171,7/3/2020 20:06:00,TRUE,FALSE,FALSE,4
171,7/3/2020 20:13:00,TRUE,TRUE,FALSE,5
171,7/3/2020 20:23:00,FALSE,FALSE,FALSE,3
172,2/14/2020 10:00:00,TRUE,FALSE,FALSE,6
173,5/21/2020 3:00:00,TRUE,TRUE,FALSE,0
173,5/21/2020 3:10:00,FALSE,FALSE,FALSE,4
173,5/21/2020 3:16:00,FALSE,FALSE,FALSE,1
173,5/21/2020 3:18:00,FALSE,FALSE,FALSE,3
173,5/21/2020 3:25:00,TRUE,TRUE,FALSE,6
173,5/21/2020 3:28:00,TRUE,TRUE,FALSE,2
173,5/21/2020 3:36:00,FALSE,FALSE,FALSE,6
173,5/21/2020 3:42:00,TRUE,TRUE,FALSE,6
173,5/21/2020 3:48:00,FALSE,FALSE,FALSE,3
173,5/21/2020 3:53:00,TRUE,TRUE,FALSE,7
173,5/21/2020 4:02:00,TRUE,TRUE,FALSE,0
173,5/21/2020 4:11:00,TRUE,FALSE,FALSE,0
173,5/21/2020 4:18:00,FALSE,FALSE,FALSE,7
173,5/21/2020 4:22:00,FALSE,FALSE,FALSE,8
173,5/21/2020 4:31:00,FALSE,FALSE,FALSE,7
173,5/21/2020 4:39:00,TRUE,TRUE,FALSE,1
173,5/21/2020 4:47:00,TRUE,FALSE,FALSE,1
173,5/21/2020 4:56:00,TRUE,FALSE,FALSE,7
173,5/21/2020 5:05:00,TRUE,FALSE,FALSE,7
173,5/21/2020 5:09:00,FALSE,FALSE,FALSE,7
173,5/21/2020 5:19:00,FALSE,FALSE,FALSE,7
173,5/21/2020 5:22:00,TRUE,TRUE,FALSE,7
173,5/21/2020 5:28:00,FALSE,FALSE,FALSE,1
173,5/21/2020 5:37:00,TRUE,TRUE,FALSE,2
173,5/21/2020 5:40:00,TRUE,TRUE,FALSE,7
173,5/21/2020 5:44:00,FALSE,FALSE,FALSE,3
173,5/21/2020 5:51:00,TRUE,TRUE,FALSE,7
173,5/21/2020 6:00:00,FALSE,FALSE,FALSE,8
173,5/21/2020 6:01:00,TRUE,TRUE,FALSE,2
173,5/21/2020 6:03:00,TRUE,TRUE,FALSE,8
173,5/21/2020 6:11:00,TRUE,TRUE,FALSE,6
173,5/21/2020 6:14:00,FALSE,FALSE,FALSE,6
173,5/21/2020 6:17:00,FALSE,FALSE,FALSE,7
173,5/21/2020 6:20:00,TRUE,FALSE,FALSE,7
173,5/21/2020 6:30:00,TRUE,TRUE,FALSE,0
173,5/21/2020 6:34:00,TRUE,TRUE,FALSE,8
173,5/21/2020 6:38:00,FALSE,FALSE,FALSE,5
173,5/21/2020 6:46:00,TRUE,TRUE,FALSE,6
173,5/21/2020 6:51:00,FALSE,FALSE,FALSE,0
173,5/21/2020 7:00:00,FALSE,FALSE,FALSE,6
173,5/21/2020 7:06:00,TRUE,TRUE,FALSE,5
173,5/21/2020 7:16:00,FALSE,FALSE,FALSE,1
174,3/26/2020 22:00:00,TRUE,FALSE,FALSE,2
174,3/26/2020 22:04:00,FALSE,FALSE,FALSE,3
174,3/26/2020 22:05:00,FALSE,FALSE,FALSE,8
174,3/26/2020 22:08:00,FALSE,FALSE,FALSE,4
174,3/26/2020 22:13:00,TRUE,TRUE,FALSE,0
174,3/26/2020 22:15:00,FALSE,FALSE,FALSE,6
174,3/26/2020 22:20:00,FALSE,FALSE,FALSE,1
174,3/26/2020 22:30:00,TRUE,TRUE,FALSE,1
174,3/26/2020 22:36:00,FALSE,FALSE,FALSE,1
174,3/26/2020 22:41:00,TRUE,TRUE,FALSE,2
174,3/26/2020 22:45:00,TRUE,TRUE,FALSE,7
174,3/26/2020 22:47:00,TRUE,TRUE,FALSE,4
174,3/26/2020 22:49:00,TRUE,TRUE,FALSE,3
174,3/26/2020 22:51:00,FALSE,FALSE,FALSE,5
174,3/26/2020 22:53:00,TRUE,FALSE,FALSE,6
174,3/26/2020 23:02:00,FALSE,FALSE,FALSE,7
174,3/26/2020 23:05:00,TRUE,TRUE,FALSE,2
174,3/26/2020 23:14:00,TRUE,TRUE,FALSE,0
174,3/26/2020 23:24:00,TRUE,TRUE,FALSE,6
174,3/26/2020 23:33:00,FALSE,FALSE,FALSE,5
174,3/26/2020 23:36:00,TRUE,TRUE,FALSE,2
174,3/26/2020 23:42:00,FALSE,FALSE,FALSE,7
174,3/26/2020 23:50:00,FALSE,FALSE,FALSE,6
174,3/26/2020 23:55:00,TRUE,TRUE,FALSE,7
174,3/26/2020 23:56:00,TRUE,TRUE,FALSE,8
174,3/27/2020 0:06:00,FALSE,FALSE,FALSE,6
174,3/27/2020 0:11:00,FALSE,FALSE,FALSE,0
174,3/27/2020 0:20:00,TRUE,TRUE,FALSE,2
174,3/27/2020 0:25:00,FALSE,FALSE,FALSE,4
174,3/27/2020 0:33:00,TRUE,TRUE,FALSE,3
174,3/27/2020 0:43:00,FALSE,FALSE,FALSE,7
174,3/27/2020 0:52:00,TRUE,FALSE,FALSE,2
174,3/27/2020 0:54:00,TRUE,FALSE,FALSE,1
174,3/27/2020 0:59:00,FALSE,FALSE,FALSE,2
174,3/27/2020 1:00:00,FALSE,FALSE,FALSE,3
174,3/27/2020 1:07:00,FALSE,FALSE,FALSE,7
174,3/27/2020 1:10:00,TRUE,FALSE,FALSE,1
174,3/27/2020 1:18:00,TRUE,FALSE,FALSE,7
174,3/27/2020 1:27:00,FALSE,FALSE,FALSE,8
174,3/27/2020 1:30:00,TRUE,FALSE,FALSE,1
174,3/27/2020 1:35:00,TRUE,TRUE,FALSE,7
174,3/27/2020 1:44:00,TRUE,FALSE,FALSE,6
174,3/27/2020 1:54:00,TRUE,TRUE,FALSE,5
174,3/27/2020 1:55:00,TRUE,TRUE,FALSE,5
174,3/27/2020 2:02:00,TRUE,TRUE,FALSE,3
174,3/27/2020 2:05:00,FALSE,FALSE,FALSE,8
174,3/27/2020 2:08:00,TRUE,FALSE,FALSE,7
174,3/27/2020 2:18:00,TRUE,FALSE,FALSE,8
175,2/27/2020 11:00:00,TRUE,FALSE,FALSE,1
175,2/27/2020 11:10:00,FALSE,FALSE,FALSE,3
175,2/27/2020 11:11:00,TRUE,TRUE,FALSE,8
175,2/27/2020 11:12:00,TRUE,TRUE,FALSE,2
175,2/27/2020 11:22:00,FALSE,FALSE,FALSE,5
175,2/27/2020 11:30:00,TRUE,FALSE,FALSE,6
175,2/27/2020 11:34:00,FALSE,FALSE,FALSE,7
175,2/27/2020 11:39:00,FALSE,FALSE,FALSE,1
175,2/27/2020 11:45:00,TRUE,TRUE,FALSE,5
175,2/27/2020 11:50:00,FALSE,FALSE,FALSE,6
175,2/27/2020 11:59:00,FALSE,FALSE,FALSE,2
175,2/27/2020 12:03:00,FALSE,FALSE,FALSE,2
175,2/27/2020 12:04:00,TRUE,FALSE,FALSE,3
175,2/27/2020 12:09:00,TRUE,FALSE,FALSE,8
175,2/27/2020 12:17:00,FALSE,FALSE,FALSE,8
175,2/27/2020 12:26:00,TRUE,FALSE,FALSE,1
175,2/27/2020 12:31:00,TRUE,TRUE,FALSE,3
175,2/27/2020 12:33:00,TRUE,TRUE,FALSE,0
175,2/27/2020 12:36:00,FALSE,FALSE,FALSE,5
175,2/27/2020 12:43:00,TRUE,TRUE,FALSE,0
175,2/27/2020 12:47:00,FALSE,FALSE,FALSE,8
175,2/27/2020 12:52:00,TRUE,FALSE,FALSE,3
176,5/23/2020 10:00:00,FALSE,FALSE,FALSE,2
176,5/23/2020 10:03:00,FALSE,FALSE,FALSE,8
176,5/23/2020 10:11:00,TRUE,TRUE,FALSE,3
176,5/23/2020 10:15:00,TRUE,FALSE,FALSE,5
176,5/23/2020 10:20:00,FALSE,FALSE,FALSE,8
176,5/23/2020 10:28:00,TRUE,FALSE,FALSE,3
176,5/23/2020 10:29:00,TRUE,TRUE,FALSE,0
176,5/23/2020 10:38:00,FALSE,FALSE,FALSE,7
176,5/23/2020 10:47:00,FALSE,FALSE,FALSE,6
176,5/23/2020 10:55:00,TRUE,TRUE,FALSE,0
176,5/23/2020 10:56:00,TRUE,TRUE,FALSE,8
176,5/23/2020 11:05:00,FALSE,FALSE,FALSE,8
176,5/23/2020 11:06:00,FALSE,FALSE,FALSE,1
176,5/23/2020 11:13:00,FALSE,FALSE,FALSE,1
176,5/23/2020 11:14:00,FALSE,FALSE,FALSE,3
176,5/23/2020 11:23:00,FALSE,FALSE,FALSE,0
176,5/23/2020 11:28:00,FALSE,FALSE,FALSE,0
176,5/23/2020 11:31:00,TRUE,TRUE,FALSE,6
176,5/23/2020 11:37:00,FALSE,FALSE,FALSE,5
176,5/23/2020 11:47:00,TRUE,TRUE,FALSE,6
176,5/23/2020 11:51:00,TRUE,FALSE,FALSE,1
176,5/23/2020 12:01:00,FALSE,FALSE,FALSE,2
176,5/23/2020 12:11:00,FALSE,FALSE,FALSE,4
176,5/23/2020 12:21:00,TRUE,TRUE,FALSE,1
176,5/23/2020 12:22:00,TRUE,TRUE,FALSE,2
176,5/23/2020 12:27:00,TRUE,TRUE,FALSE,6
176,5/23/2020 12:34:00,FALSE,FALSE,FALSE,4
176,5/23/2020 12:40:00,FALSE,FALSE,FALSE,5
176,5/23/2020 12:50:00,TRUE,TRUE,FALSE,6
176,5/23/2020 12:52:00,TRUE,TRUE,FALSE,0
176,5/23/2020 12:55:00,FALSE,FALSE,FALSE,4
176,5/23/2020 13:03:00,FALSE,FALSE,FALSE,3
176,5/23/2020 13:04:00,FALSE,FALSE,FALSE,5
176,5/23/2020 13:12:00,TRUE,TRUE,FALSE,1
177,2/26/2020 0:00:00,TRUE,TRUE,FALSE,4
177,2/26/2020 0:05:00,FALSE,FALSE,FALSE,5
177,2/26/2020 0:08:00,TRUE,FALSE,FALSE,1
177,2/26/2020 0:10:00,TRUE,FALSE,FALSE,7
177,2/26/2020 0:20:00,TRUE,TRUE,FALSE,5
177,2/26/2020 0:25:00,FALSE,FALSE,FALSE,3
177,2/26/2020 0:30:00,FALSE,FALSE,FALSE,7
177,2/26/2020 0:32:00,TRUE,FALSE,FALSE,8
177,2/26/2020 0:38:00,FALSE,FALSE,FALSE,4
177,2/26/2020 0:46:00,FALSE,FALSE,FALSE,8
177,2/26/2020 0:56:00,FALSE,FALSE,FALSE,3
177,2/26/2020 1:00:00,TRUE,TRUE,FALSE,0
177,2/26/2020 1:03:00,TRUE,FALSE,FALSE,3
177,2/26/2020 1:08:00,FALSE,FALSE,FALSE,5
177,2/26/2020 1:09:00,TRUE,FALSE,FALSE,8
177,2/26/2020 1:10:00,TRUE,TRUE,FALSE,3
177,2/26/2020 1:11:00,FALSE,FALSE,FALSE,3
177,2/26/2020 1:17:00,TRUE,TRUE,FALSE,7
177,2/26/2020 1:22:00,TRUE,FALSE,FALSE,3
177,2/26/2020 1:27:00,FALSE,FALSE,FALSE,0
177,2/26/2020 1:28:00,TRUE,TRUE,FALSE,6
177,2/26/2020 1:35:00,FALSE,FALSE,FALSE,3
177,2/26/2020 1:40:00,FALSE,FALSE,FALSE,1
177,2/26/2020 1:42:00,FALSE,FALSE,FALSE,0
177,2/26/2020 1:50:00,TRUE,TRUE,FALSE,5
177,2/26/2020 1:54:00,TRUE,FALSE,FALSE,1
177,2/26/2020 2:02:00,FALSE,FALSE,FALSE,3
177,2/26/2020 2:03:00,FALSE,FALSE,FALSE,2
177,2/26/2020 2:07:00,TRUE,FALSE,FALSE,0
177,2/26/2020 2:14:00,TRUE,FALSE,FALSE,2
177,2/26/2020 2:16:00,FALSE,FALSE,FALSE,5
177,2/26/2020 2:18:00,FALSE,FALSE,FALSE,7
177,2/26/2020 2:21:00,FALSE,FALSE,FALSE,0
177,2/26/2020 2:30:00,FALSE,FALSE,FALSE,4
177,2/26/2020 2:40:00,TRUE,TRUE,FALSE,0
177,2/26/2020 2:48:00,FALSE,FALSE,FALSE,0
177,2/26/2020 2:54:00,FALSE,FALSE,FALSE,6
177,2/26/2020 2:58:00,FALSE,FALSE,FALSE,6
177,2/26/2020 3:03:00,TRUE,FALSE,FALSE,6
178,4/8/2020 22:00:00,TRUE,TRUE,TRUE,1
178,4/8/2020 22:09:00,TRUE,FALSE,TRUE,8
178,4/8/2020 22:17:00,TRUE,TRUE,TRUE,5
178,4/8/2020 22:19:00,TRUE,TRUE,TRUE,1
178,4/8/2020 22:26:00,FALSE,FALSE,TRUE,4
178,4/8/2020 22:30:00,FALSE,FALSE,TRUE,6
178,4/8/2020 22:38:00,TRUE,TRUE,TRUE,3
178,4/8/2020 22:42:00,TRUE,FALSE,TRUE,3
179,3/25/2020 14:00:00,FALSE,FALSE,FALSE,2
179,3/25/2020 14:02:00,TRUE,TRUE,FALSE,7
179,3/25/2020 14:03:00,TRUE,TRUE,FALSE,7
179,3/25/2020 14:05:00,FALSE,FALSE,FALSE,5
179,3/25/2020 14:10:00,FALSE,FALSE,FALSE,0
179,3/25/2020 14:11:00,FALSE,FALSE,FALSE,5
179,3/25/2020 14:13:00,FALSE,FALSE,FALSE,7
179,3/25/2020 14:14:00,FALSE,FALSE,FALSE,2
179,3/25/2020 14:22:00,TRUE,TRUE,FALSE,5
179,3/25/2020 14:27:00,FALSE,FALSE,FALSE,5
179,3/25/2020 14:30:00,FALSE,FALSE,FALSE,4
179,3/25/2020 14:35:00,FALSE,FALSE,FALSE,1
179,3/25/2020 14:44:00,TRUE,TRUE,FALSE,5
179,3/25/2020 14:54:00,FALSE,FALSE,FALSE,0
179,3/25/2020 15:01:00,FALSE,FALSE,FALSE,4
180,5/21/2020 14:00:00,FALSE,FALSE,FALSE,4
180,5/21/2020 14:05:00,FALSE,FALSE,FALSE,1
180,5/21/2020 14:11:00,FALSE,FALSE,FALSE,5
180,5/21/2020 14:16:00,TRUE,FALSE,FALSE,4
181,1/16/2020 8:00:00,FALSE,FALSE,FALSE,8
181,1/16/2020 8:07:00,TRUE,FALSE,FALSE,7
181,1/16/2020 8:09:00,FALSE,FALSE,FALSE,5
181,1/16/2020 8:10:00,TRUE,FALSE,FALSE,7
181,1/16/2020 8:11:00,TRUE,TRUE,FALSE,6
181,1/16/2020 8:12:00,FALSE,FALSE,FALSE,8
181,1/16/2020 8:22:00,TRUE,FALSE,FALSE,3
181,1/16/2020 8:27:00,FALSE,FALSE,FALSE,8
181,1/16/2020 8:32:00,TRUE,FALSE,FALSE,3
181,1/16/2020 8:37:00,FALSE,FALSE,FALSE,1
181,1/16/2020 8:40:00,TRUE,FALSE,FALSE,0
181,1/16/2020 8:49:00,TRUE,FALSE,FALSE,3
181,1/16/2020 8:58:00,FALSE,FALSE,FALSE,1
181,1/16/2020 9:01:00,TRUE,FALSE,FALSE,4
181,1/16/2020 9:03:00,TRUE,TRUE,FALSE,6
181,1/16/2020 9:11:00,FALSE,FALSE,FALSE,6
181,1/16/2020 9:18:00,TRUE,FALSE,FALSE,3
181,1/16/2020 9:26:00,TRUE,FALSE,FALSE,6
181,1/16/2020 9:28:00,FALSE,FALSE,FALSE,6
181,1/16/2020 9:37:00,FALSE,FALSE,FALSE,7
181,1/16/2020 9:42:00,TRUE,FALSE,FALSE,4
181,1/16/2020 9:46:00,FALSE,FALSE,FALSE,1
181,1/16/2020 9:52:00,TRUE,FALSE,FALSE,5
181,1/16/2020 9:53:00,TRUE,TRUE,FALSE,7
181,1/16/2020 9:59:00,TRUE,FALSE,FALSE,8
181,1/16/2020 10:08:00,FALSE,FALSE,FALSE,4
181,1/16/2020 10:16:00,FALSE,FALSE,FALSE,4
181,1/16/2020 10:18:00,FALSE,FALSE,FALSE,5
181,1/16/2020 10:22:00,FALSE,FALSE,FALSE,6
181,1/16/2020 10:23:00,FALSE,FALSE,FALSE,0
181,1/16/2020 10:25:00,TRUE,FALSE,FALSE,7
181,1/16/2020 10:35:00,TRUE,FALSE,FALSE,5
181,1/16/2020 10:38:00,TRUE,FALSE,FALSE,7
181,1/16/2020 10:44:00,FALSE,FALSE,FALSE,1
181,1/16/2020 10:54:00,FALSE,FALSE,FALSE,4
181,1/16/2020 10:59:00,FALSE,FALSE,FALSE,5
181,1/16/2020 11:09:00,FALSE,FALSE,FALSE,6
181,1/16/2020 11:13:00,TRUE,TRUE,FALSE,7
181,1/16/2020 11:20:00,FALSE,FALSE,FALSE,1
181,1/16/2020 11:29:00,TRUE,FALSE,FALSE,7
181,1/16/2020 11:36:00,FALSE,FALSE,FALSE,0
181,1/16/2020 11:38:00,TRUE,FALSE,FALSE,1
182,6/4/2020 18:00:00,TRUE,TRUE,FALSE,4
182,6/4/2020 18:06:00,FALSE,FALSE,FALSE,8
182,6/4/2020 18:15:00,FALSE,FALSE,FALSE,4
182,6/4/2020 18:18:00,TRUE,TRUE,FALSE,4
182,6/4/2020 18:22:00,FALSE,FALSE,FALSE,0
182,6/4/2020 18:31:00,FALSE,FALSE,FALSE,3
182,6/4/2020 18:39:00,FALSE,FALSE,FALSE,7
182,6/4/2020 18:47:00,TRUE,TRUE,FALSE,4
182,6/4/2020 18:55:00,FALSE,FALSE,FALSE,1
182,6/4/2020 19:02:00,TRUE,TRUE,FALSE,8
182,6/4/2020 19:05:00,FALSE,FALSE,FALSE,5
182,6/4/2020 19:11:00,FALSE,FALSE,FALSE,5
182,6/4/2020 19:18:00,FALSE,FALSE,FALSE,5
182,6/4/2020 19:20:00,FALSE,FALSE,FALSE,7
182,6/4/2020 19:30:00,TRUE,TRUE,FALSE,1
182,6/4/2020 19:40:00,TRUE,TRUE,FALSE,4
182,6/4/2020 19:45:00,FALSE,FALSE,FALSE,5
182,6/4/2020 19:52:00,TRUE,FALSE,FALSE,3
182,6/4/2020 19:54:00,FALSE,FALSE,FALSE,5
182,6/4/2020 20:02:00,TRUE,TRUE,FALSE,8
182,6/4/2020 20:12:00,FALSE,FALSE,FALSE,3
182,6/4/2020 20:18:00,TRUE,TRUE,FALSE,2
183,6/4/2020 22:00:00,FALSE,FALSE,FALSE,3
183,6/4/2020 22:06:00,TRUE,TRUE,FALSE,3
183,6/4/2020 22:14:00,TRUE,TRUE,FALSE,3
183,6/4/2020 22:23:00,FALSE,FALSE,FALSE,7
184,5/23/2020 17:00:00,FALSE,FALSE,FALSE,1
184,5/23/2020 17:10:00,TRUE,TRUE,FALSE,6
184,5/23/2020 17:15:00,TRUE,FALSE,FALSE,2
184,5/23/2020 17:21:00,FALSE,FALSE,FALSE,2
184,5/23/2020 17:23:00,FALSE,FALSE,FALSE,0
184,5/23/2020 17:31:00,TRUE,TRUE,FALSE,5
184,5/23/2020 17:33:00,TRUE,TRUE,FALSE,8
184,5/23/2020 17:36:00,TRUE,TRUE,FALSE,5
184,5/23/2020 17:43:00,TRUE,TRUE,FALSE,3
184,5/23/2020 17:45:00,FALSE,FALSE,FALSE,2
184,5/23/2020 17:51:00,TRUE,TRUE,FALSE,7
184,5/23/2020 17:57:00,TRUE,TRUE,FALSE,6
184,5/23/2020 18:05:00,FALSE,FALSE,FALSE,7
184,5/23/2020 18:12:00,TRUE,TRUE,FALSE,3
184,5/23/2020 18:21:00,FALSE,FALSE,FALSE,3
184,5/23/2020 18:25:00,TRUE,TRUE,FALSE,4
184,5/23/2020 18:31:00,FALSE,FALSE,FALSE,3
184,5/23/2020 18:33:00,TRUE,TRUE,FALSE,2
184,5/23/2020 18:36:00,FALSE,FALSE,FALSE,4
184,5/23/2020 18:43:00,FALSE,FALSE,FALSE,7
184,5/23/2020 18:46:00,FALSE,FALSE,FALSE,0
184,5/23/2020 18:53:00,TRUE,TRUE,FALSE,4
184,5/23/2020 18:55:00,FALSE,FALSE,FALSE,3
184,5/23/2020 19:00:00,TRUE,TRUE,FALSE,1
184,5/23/2020 19:06:00,TRUE,TRUE,FALSE,2
184,5/23/2020 19:10:00,TRUE,TRUE,FALSE,0
184,5/23/2020 19:20:00,FALSE,FALSE,FALSE,3
184,5/23/2020 19:24:00,TRUE,TRUE,FALSE,1
